author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
Sminex-Интеко;developer;https://www.cian.ru/sale/flat/294328897/;Москва;sale;flat;5;6;5;259.1;2184407;565980000;2025;Новостройка;Монолитный;-1;Без отделки;93.0;75.0;+74951347314;Басманный;Потаповский переулок;5С4;Чистые пруды;Чистые Пруды
Unique;real_estate_agent;https://www.cian.ru/sale/flat/284740320/;Москва;sale;flat;20;22;5;150.0;733333;110000000;2020;Вторичка Пентхаус;Монолитный;Индивидуальный тепловой пункт;-1;-1;-1;+79645641410;Академический;Новочеремушкинская ;17;Академическая;Новочеремушкинская 17
ID 39404589;developer;https://www.cian.ru/sale/flat/295016629/;Москва;sale;flat;23;34;5;118.8;399300;47436840;2025;Новостройка;Монолитный;-1;Без отделки, предчистовая;-1;-1;+74951387095;Обручевский;;;Калужская;Эвер ЖК
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/296259235/;Москва;sale;flat;7;14;5;125.16;683354;85528587;2023;Новостройка;Монолитный;-1;-1;-1;-1;+79645668816;Раменки;;к12;Ломоносовский проспект;Вест Гарден ЖК
Пионер;developer;https://www.cian.ru/sale/flat/295977397/;Москва;sale;flat;6;11;5;178.2;703378;125342137;2025;Новостройка;Монолитно-кирпичный;-1;Без отделки;-1;-1;+74951374084;Даниловский;;;Павелецкая;Опус ЖК
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/292538599/;Москва;sale;flat;4;7;5;232.0;775862;180000000;1997;Вторичка;Монолитно-кирпичный;Центральное;-1;-1;18.0;+79168080401;Раменки;Минская ;1А;Минская;Золотые Ключи 1
ФСК;developer;https://www.cian.ru/sale/flat/296524891/;Москва;sale;flat;28;29;5;136.6;678800;92724080;2023;Новостройка;Монолитно-кирпичный;-1;Без отделки, предчистовая, чистовая;97.0;16.0;+74951387123;Хорошево-Мневники;Шелепихинская набережная;40к3;Народное Ополчение;Sydney City
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/295763434/;Москва;sale;flat;3;4;5;246.0;1016260;250000000;1910;Вторичка;Кирпичный;Автономная котельная;-1;150.0;46.0;+79161938368;Хамовники; Пречистенка;27;Парк Культуры;
ID 39404589;developer;https://www.cian.ru/sale/flat/291724980/;Москва;sale;flat;27;28;5;103.0;393100;40489300;2026;Новостройка;Монолитно-кирпичный;-1;Без отделки;-1;-1;+74951379105;Нагорный;;;Нагорная;Твелв ЖК
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/276110206/;Москва;sale;flat;29;51;5;136.0;527205;71700000;2020;Вторичка;Монолитный;Индивидуальный тепловой пункт;-1;-1;-1;+79660479105;Раменки;Мичуринский проспект;56;Раменки;Небо — Небоскребы на Мичуринском, 56
Capital Group;developer;https://www.cian.ru/sale/flat/287996177/;Москва;sale;flat;11;18;5;221.0;868218;191876343;2025;Новостройка;Монолитный;-1;Неизвестно;-1;-1;+74951375011;Дорогомилово;;;Киевская;Бадаевский ЖК
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/290465252/;Москва;sale;flat;6;40;5;205.8;500000;102900000;2010;Вторичка;Монолитный;Центральное;-1;87.0;52.0;+79854726844;Обручевский;Ленинский проспект;111к1;Юго-Западная;Well House на Ленинском
ID 39404589;developer;https://www.cian.ru/sale/flat/296909632/;Москва;sale;flat;13;33;5;117.4;469800;55154520;2026;Новостройка;Монолитный;-1;Без отделки, предчистовая;60.0;27.0;+74951374375;Даниловский;;;Павелецкая;Era
Gethome;real_estate_agent;https://www.cian.ru/sale/flat/287713870/;Москва;sale;flat;6;12;5;170.1;1200000;204120000;2020;Вторичка;Монолитный;Центральное;-1;-1;-1;+79652192202;Раменки;Мосфильмовская ;1А;Ломоносовский проспект;Вишневый сад
ID 39404589;developer;https://www.cian.ru/sale/flat/296845864/;Москва;sale;flat;37;42;5;110.4;505900;55851360;2023;Новостройка;Монолитный;-1;Без отделки, предчистовая;-1;-1;+74951387129;Котловка;;к1;Нагорная;Энитео ЖК
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/291788223/;Москва;sale;flat;6;8;5;178.0;1011235;180000000;2019;Вторичка;-1;Центральное;-1;165.0;-1;+79856203900;Раменки;Минская ;2Вк1;Минская;Снегири Эко
ФСК;developer;https://www.cian.ru/sale/flat/295077205/;Москва;sale;flat;6;9;-1;202.0;1037732;209622000;2024;Новостройка;Монолитно-кирпичный;-1;Без отделки, предчистовая;106.0;11.0;+74951347306;Хорошево-Мневники; Шеногина;;Хорошёво;Sydney Prime
САДОВЫЕ КВАРТАЛЫ. Офис продаж;real_estate_agent;https://www.cian.ru/sale/flat/293750525/;Москва;sale;flat;10;16;5;199.32;931165;185599999;2019;Вторичка;Кирпичный;Индивидуальный тепловой пункт;-1;-1;-1;+79153701347;Хамовники; Усачева;11;Спортивная;Садовые кварталы
Regions Development;developer;https://www.cian.ru/sale/flat/296909872/;Москва;sale;flat;18;23;5;159.9;478062;76442256;2023;Новостройка;Монолитный;-1;Без отделки;-1;-1;+74951379034;Нагатинский затон;;;Технопарк;Дрим Тауэрс ЖК
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/294159490/;Москва;sale;flat;1;3;5;357.0;1000000;357000000;2021;Вторичка;Монолитный;-1;-1;301.0;20.0;+79646318380;Тверской;Долгоруковская ;23А;Новослободская;Cameo Moscow Villas
Центр-Инвест;representative_developer;https://www.cian.ru/sale/flat/290747768/;Москва;sale;flat;13;28;5;126.5;563919;71335810;2022;Новостройка;Монолитный;-1;Без отделки;75.0;21.0;+74951347281;Раменки;Винницкая ;8к1;Раменки;Настоящее
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/291061007/;Москва;sale;flat;4;6;5;125.0;928000;116000000;1910;Вторичка;Кирпичный;Центральное;-1;-1;7.0;+79168080390;Пресненский;Трехпрудный переулок;11/13С1;Пушкинская;
Optima Development;developer;https://www.cian.ru/sale/flat/293990846/;Москва;sale;flat;20;41;5;164.4;771808;126885354;2021;Новостройка;Монолитный;-1;Предчистовая, чистовая;-1;8.0;+74951387248;Хорошевский;Ленинградский проспект;37/5;Аэропорт;Прайм Парк
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/296981460/;Москва;sale;flat;7;23;5;118.0;338983;40000000;2017;Вторичка;Монолитный;Индивидуальный тепловой пункт;-1;70.0;23.0;+79099971778;Южное Бутово;Старокрымская ;15к1;Улица Скобелевская;Эталон-Сити
Ташир;developer;https://www.cian.ru/sale/flat/271161276/;Москва;sale;flat;21;21;5;214.0;500000;107000000;2020;Новостройка Апартаменты;Монолитный;-1;Предчистовая, черновая, чистовая;143.0;16.0;+74951347269;Очаково-Матвеевское;Аминьевское шоссе;6;Давыдково;West Tower (Апартаменты бизнес-класса)
BRIGHT ESTATE - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/267336080/;Москва;sale;flat;12;12;5;303.0;2368007;717506399;-1;Вторичка Пентхаус;-1;-1;-1;163.0;41.0;+79167859735;Хамовники; Ефремова;10с1к4/3;Фрунзенская;Садовые кварталы
Hutton Development;developer;https://www.cian.ru/sale/flat/293911230/;Москва;sale;flat;3;7;-1;202.0;2269306;458400000;2026;Новостройка;Монолитный;-1;Без отделки;75.0;45.0;+74951379715;Якиманка;Софийская набережная;34С3;Новокузнецкая;Клубный дом DUO
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/295732017/;Москва;sale;flat;49;51;5;136.0;882352;120000000;2020;Вторичка;Монолитный;Индивидуальный тепловой пункт;-1;-1;-1;+79660479105;Раменки;Мичуринский проспект;56;Раменки;Небо — Небоскребы на Мичуринском, 56
Optima Development;developer;https://www.cian.ru/sale/flat/293990839/;Москва;sale;flat;20;41;5;166.2;673812;111987699;2021;Новостройка;Монолитный;-1;Предчистовая, чистовая;-1;6.0;+74951387248;Хорошевский;Ленинградский проспект;37/5;Аэропорт;Прайм Парк
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/295307063/;Москва;sale;flat;2;27;5;227.0;330396;75000000;2009;Вторичка;Монолитный;Индивидуальный тепловой пункт;-1;-1;100.0;+79623611268;Щукино; Маршала Конева;14;Октябрьское поле;Маршала Бирюзова, 31-33
ФСК;developer;https://www.cian.ru/sale/flat/294639169/;Москва;sale;flat;43;48;5;186.3;698075;130051373;2024;Новостройка;Монолитно-кирпичный;-1;Без отделки, предчистовая, чистовая;118.0;10.0;+74951387143;Ростокино;;;Ботанический сад;Режиссер ЖК
BRIGHT ESTATE - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/294927010/;Москва;sale;flat;9;13;5;195.3;1600000;312480000;-1;Вторичка;-1;-1;-1;-1;25.0;+79660584956;Хамовники; Усачева;11Д;Спортивная;Садовые кварталы
А101;developer;https://www.cian.ru/sale/flat/288822156/;Москва;sale;flat;16;16;5;144.6;490872;70980219;2025;Новостройка Пентхаус;Монолитно-кирпичный;-1;Предчистовая;55.0;45.0;+74951375089;Сокол; Зорге;;Зорге;Дом на Зорге
Винидиктов и Партнеры;real_estate_agent;https://www.cian.ru/sale/flat/296281414/;Москва;sale;flat;10;18;5;205.0;527000;108035000;2005;Вторичка;Монолитный;Центральное;-1;117.0;28.0;+79057215017;Ломоносовский; Архитектора Власова;6;Профсоюзная;Вавилово
ФСК;developer;https://www.cian.ru/sale/flat/296406921/;Москва;sale;flat;28;29;5;120.3;675357;81245567;2025;Новостройка;Монолитно-кирпичный;-1;Предчистовая, чистовая;83.0;11.0;+74951387224;Нагатино-Садовники;Варшавское шоссе;37Ак3;Нагатинская;Rotterdam
Gethome;real_estate_agent;https://www.cian.ru/sale/flat/285866591/;Москва;sale;flat;6;12;5;227.0;1502202;341000000;-1;Вторичка;Монолитно-кирпичный;-1;-1;-1;-1;+79652192202;Хамовники; Усачева;13кВ;Спортивная;Садовые кварталы
А101;developer;https://www.cian.ru/sale/flat/289992186/;Москва;sale;flat;4;14;5;94.7;205436;19454850;2025;Новостройка;Монолитный;-1;Предчистовая;47.0;23.0;+74951374961;;;;Коммунарка;Дзен-кварталы ЖК
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/289735630/;Москва;sale;flat;6;6;5;190.2;786014;149500000;1907;Вторичка;-1;Центральное;-1;-1;15.0;+79645670367;Пресненский;Тверской бульвар;9;Тверская;
А101;developer;https://www.cian.ru/sale/flat/296862783/;Москва;sale;flat;2;23;5;187.8;187656;35241890;2023;Новостройка;Монолитный;-1;Без отделки, предчистовая, чистовая;69.0;18.0;+74951387241;Южное Бутово;к1.5;к1.5;Бунинская аллея;Южные Сады ЖК
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/295988866/;Москва;sale;flat;19;57;5;218.3;595464;129990000;2006;Вторичка;Монолитно-кирпичный;Индивидуальный тепловой пункт;-1;-1;20.0;+79645657154;Хорошевский;Чапаевский переулок;3;Аэропорт;Триумф-Палас
Level Group;developer;https://www.cian.ru/sale/flat/296357603/;Москва;sale;flat;28;32;5;137.8;518070;71390101;2024;Новостройка;Монолитно-кирпичный, монолитный;-1;Без отделки, предчистовая, чистовая;70.0;43.0;+74951387176;Хорошево-Мневники;Причальный проезд;10А;Шелепиха;Level Причальный
ЛюксДом;real_estate_agent;https://www.cian.ru/sale/flat/286767417/;Москва;sale;flat;25;27;5;317.7;299024;95000000;2009;Вторичка;Монолитный;Индивидуальный тепловой пункт;-1;212.0;30.0;+79660616441;Щукино; Маршала Конева;14;Октябрьское поле;Маршала Бирюзова, 31-33
ФСК;developer;https://www.cian.ru/sale/flat/291512062/;Москва;sale;flat;46;47;5;180.7;831250;150206875;2024;Новостройка Пентхаус;Монолитно-кирпичный;-1;Без отделки, предчистовая, чистовая;105.0;12.0;+74951387154;Обручевский; Академика Волгина;2С2;Калужская;Архитектор
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/292581245/;Москва;sale;flat;4;4;5;320.0;681250;218000000;1917;Вторичка;Кирпичный;Центральное;-1;-1;30.0;+79168080163;Хамовники; Волхонка;7/6;Боровицкая;
Optima Development;developer;https://www.cian.ru/sale/flat/293990817/;Москва;sale;flat;22;41;5;153.6;720624;110687853;2022;Новостройка;Монолитный;-1;Предчистовая, чистовая;-1;7.0;+74951387248;Хорошевский;Ленинградский проспект;37/3;Аэропорт;Прайм Парк
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/291515202/;Москва;sale;flat;3;4;5;211.3;496923;105000000;2003;Вторичка;Монолитный;Автономная котельная;-1;128.0;12.0;+79660593197;Крылатское;Островной проезд;7К1;;Остров Фантазий
А101;developer;https://www.cian.ru/sale/flat/273052661/;Москва;sale;flat;2;15;5;128.7;233428;30042191;2024;Новостройка;Монолитно-кирпичный, монолитный;-1;Без отделки, предчистовая, черновая, чистовая;52.0;30.0;+74951387243;;;6к1;Филатов Луг;Прокшино ЖК
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/292935328/;Москва;sale;flat;6;6;5;190.2;786014;149500000;1907;Вторичка;-1;Центральное;-1;138.0;15.0;+79857430045;Пресненский;Тверской бульвар;9;Тверская;Тверской
КРОСТ;developer;https://www.cian.ru/sale/flat/296745698/;Москва;sale;flat;13;19;5;126.2;445000;56159000;2024;Новостройка;Монолитный;-1;Без отделки;84.0;11.0;+74951374358;Щукино; Расплетина;2к1;Октябрьское поле;Театральный квартал
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/292001299/;Москва;sale;flat;4;6;5;213.9;1719130;367722029;1913;Вторичка;-1;Нет информации;-1;124.0;15.0;+79099969585;Арбат;переулок Романов;5;Библиотека им. Ленина;
Level Group;developer;https://www.cian.ru/sale/flat/292298409/;Москва;sale;flat;19;19;5;143.1;847339;121254265;2025;Новостройка;Монолитный;-1;Без отделки;101.0;10.0;+74951374861;Академический;Профсоюзная ;2/22;Академическая;Level Академическая
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/296427507/;Москва;sale;flat;4;8;5;117.0;555555;65000000;1939;Вторичка;Кирпичный;Центральное;-1;-1;-1;+79686299190;Пресненский;Большая Садовая ;3С1;Маяковская;
Level Group;developer;https://www.cian.ru/sale/flat/296357494/;Москва;sale;flat;26;26;5;119.5;464136;55464261;2023;Новостройка;Монолитный;-1;Без отделки, предчистовая;66.0;4.0;+74951379485;Нагатино-Садовники;1-й Нагатина кв-л;;Нагатинская;Левел Нагатинская ЖК
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/294005129/;Москва;sale;flat;6;6;5;640.0;1875000;1200000000;1897;Вторичка Пентхаус;-1;Центральное;-1;300.0;50.0;+79164461265;Пресненский;Большая Никитская ;45;Баррикадная;Большая Никитская 45
Level Group;developer;https://www.cian.ru/sale/flat/296357107/;Москва;sale;flat;68;69;5;113.0;414032;46785619;2025;Новостройка;Монолитный;-1;Без отделки, предчистовая, чистовая;50.0;36.0;+74951374977;Печатники;;1;Кожуховская;Левел Южнопортовая ЖК
Метриум-Премиум Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/294951751/;Москва;sale;flat;8;11;5;317.0;1829652;580000000;2008;Вторичка;Монолитно-кирпичный;Индивидуальный тепловой пункт;-1;-1;-1;+79661306747;Хамовники; Усачева;2С3;Фрунзенская;Фьюжн парк
А101;developer;https://www.cian.ru/sale/flat/293986726/;Москва;sale;flat;2;17;5;123.3;215386;26557159;2025;Новостройка;Монолитно-кирпичный, монолитный;-1;Без отделки, предчистовая, черновая, чистовая;60.0;26.0;+74951387242;;;25.1;Улица Горчакова;Скандинавия ЖК
Ашихмин и партнёры;real_estate_agent;https://www.cian.ru/sale/flat/292836626/;Москва;sale;flat;7;10;5;226.2;406719;92000000;2001;Вторичка;Монолитный;Индивидуальный тепловой пункт;-1;-1;-1;+79645388125;Крылатское; Крылатские Холмы;3К2;Молодёжная;
Level Group;developer;https://www.cian.ru/sale/flat/296355948/;Москва;sale;flat;18;20;5;92.8;472230;43823007;2024;Новостройка;Монолитный;-1;Без отделки, предчистовая, чистовая;62.0;6.0;+74951374693;Очаково-Матвеевское;м. Мичуринский проспект;;Мичуринский проспект;Левел Мичуринский ЖК
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/291487045/;Москва;sale;flat;3;5;5;189.0;470899;89000000;1912;Вторичка;Кирпичный;Центральное;-1;140.0;22.0;+79647823389;Тверской; Большая Дмитровка;20С2;Пушкинская;
Level Group;developer;https://www.cian.ru/sale/flat/296358093/;Москва;sale;flat;10;13;5;112.1;459474;51507068;2025;Новостройка;Монолитный;-1;Без отделки, предчистовая, чистовая;47.0;45.0;+74951387045;Басманный;Большая Почтовая ;;Электрозаводская;Level Бауманская
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/291208106/;Москва;sale;flat;4;10;5;198.8;905432;180000000;2013;Вторичка;Монолитно-кирпичный;Центральное;-1;-1;17.0;+79166073096;Тверской; Фадеева;4А;Новослободская;Итальянский Квартал
ЛСР;developer;https://www.cian.ru/sale/flat/293204047/;Москва;sale;flat;3;15;5;138.4;570585;78969051;2023;Новостройка;Монолитно-кирпичный, монолитный;-1;Без отделки, чистовая;83.0;41.0;+74951378798;Даниловский; Родченко;2;Верхние котлы;ЗИЛАРТ
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/295203875/;Москва;sale;flat;2;9;5;162.0;1638888;265500000;1913;Вторичка;Кирпичный;Центральное;-1;115.0;14.0;+79672093665;Арбат; Малая Молчановка;8С1;Арбатская;
Sminex-Интеко;developer;https://www.cian.ru/sale/flat/293714642/;Москва;sale;flat;19;21;5;216.8;791328;171560000;2026;Новостройка;Монолитный;-1;Без отделки;113.0;22.0;+74951375398;Пресненский;;;Улица 1905 года;Лайф Тайм ЖК
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/291161831/;Москва;sale;flat;3;7;5;177.0;988700;175000000;1914;Вторичка;-1;Центральное;-1;-1;22.0;+79168087053;Пресненский;Никитский бульвар;12;Арбатская;
ID 39404589;developer;https://www.cian.ru/sale/flat/279331027/;Москва;sale;flat;34;34;5;143.5;407800;58519300;2025;Новостройка;Монолитный;-1;Без отделки, предчистовая;-1;-1;+74951387095;Обручевский;;;Воронцовская;Эвер ЖК
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/284759259/;Москва;sale;flat;3;6;5;145.8;1414836;206283089;1914;Вторичка;Кирпичный;Центральное;-1;-1;10.0;+79660640315;Пресненский;Скатертный переулок;22;Арбатская;
ID 39404589;developer;https://www.cian.ru/sale/flat/295163562/;Москва;sale;flat;22;22;5;106.9;404200;43208980;2026;Новостройка;Монолитно-кирпичный;-1;Без отделки;-1;-1;+74951379105;Нагорный;;;Нагорная;Твелв ЖК
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/287872316/;Москва;sale;flat;9;10;5;320.0;1821793;582973949;2008;Вторичка;Монолитно-кирпичный;Индивидуальный тепловой пункт;-1;120.0;25.0;+79652918238;Хамовники; Усачева;2С3;Фрунзенская;Фьюжн парк
Sminex-Интеко;developer;https://www.cian.ru/sale/flat/296277189/;Москва;sale;flat;1;6;5;467.2;1984053;926950000;2026;Новостройка;Монолитно-кирпичный;-1;-;124.0;64.0;+74951375469;Хамовники;3-й Обыденский переулок;1С1;;Клубный дом Обыденский № 1
Времена года;real_estate_agent;https://www.cian.ru/sale/flat/296512286/;Москва;sale;flat;2;17;5;242.0;1115702;270000000;2017;Вторичка;Кирпичный;Индивидуальный тепловой пункт;-1;-1;29.0;+79165920780;Пресненский; Сергея Макеева;9к2;Беговая;RedSide
Пионер;developer;https://www.cian.ru/sale/flat/291738257/;Москва;sale;flat;5;11;5;188.7;727486;137276796;2025;Новостройка;Монолитно-кирпичный;-1;Без отделки;-1;-1;+74951374084;Даниловский;;;Павелецкая;Опус ЖК
Gethome;real_estate_agent;https://www.cian.ru/sale/flat/277232038/;Москва;sale;flat;2;10;5;188.0;1908261;358753199;2010;Вторичка;Монолитный;Центральное;-1;-1;-1;+79099970322;Хамовники;Еропкинский переулок;16/23;Парк Культуры;Еропкинский 16
Сбербанк Капитал;developer;https://www.cian.ru/sale/flat/288177380/;Москва;sale;flat;6;7;5;317.0;1669039;529085417;2022;Новостройка Апартаменты;-1;-1;Без отделки;-1;-1;+74951375240;Якиманка;Софийская набережная;36;Новокузнецкая;Резиденция 1864
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/292629147/;Москва;sale;flat;23;23;5;212.2;428840;91000000;2020;Вторичка;Монолитный;Центральное;-1;-1;20.0;+79684858420;Можайский;Гжатская ;5к6;Давыдково;LIFE-Кутузовский
Hutton Development;developer;https://www.cian.ru/sale/flat/293911246/;Москва;sale;flat;4;7;-1;202.0;2406683;486150000;2026;Новостройка;Монолитный;-1;Без отделки;75.0;45.0;+74951379715;Якиманка;Софийская набережная;34С3;Новокузнецкая;Клубный дом DUO
Sellers Team;real_estate_agent;https://www.cian.ru/sale/flat/293995974/;Москва;sale;flat;4;7;5;233.0;815450;190000000;1997;Вторичка;Монолитно-кирпичный;Центральное;-1;165.0;19.0;+79168435473;Раменки;Минская ;1А;Минская;Золотые Ключи 1
ФСК;developer;https://www.cian.ru/sale/flat/288965360/;Москва;sale;flat;43;43;-1;202.0;583849;117937560;2025;Новостройка;Монолитно-кирпичный;-1;Без отделки, предчистовая, чистовая;71.0;6.0;+74951387123;Хорошево-Мневники; Шеногина;;Карамышевская;Sydney City
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/279661173/;Москва;sale;flat;5;9;5;202.0;1633663;330000000;2014;Вторичка;Монолитный;Индивидуальный тепловой пункт;-1;145.0;22.0;+79165918564;Хамовники;Погодинская ;4;Фрунзенская;GRAND DELUXE на Плющихе
Capital Group;developer;https://www.cian.ru/sale/flat/283760039/;Москва;sale;flat;11;18;5;250.4;1092566;273578645;2025;Новостройка;Монолитный;-1;Неизвестно;139.0;-1;+74951375011;Дорогомилово;;;Киевская;Бадаевский ЖК
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/293717851/;Москва;sale;flat;5;7;5;189.0;873015;165000000;2011;Вторичка;Монолитный;Индивидуальный тепловой пункт;-1;155.0;20.0;+79647823389;Хамовники;Смоленский бульвар;24к3;Смоленская;Клубный дом на Смоленском бульваре
VESPER;developer;https://www.cian.ru/sale/flat/262519723/;Москва;sale;flat;21;21;-1;-1;-557584500;557584500;2023;Новостройка Пентхаус;Монолитный;-1;Предчистовая, чистовая, чистовая с мебелью;189.0;51.0;+74951387366;Пресненский; Костикова;4к1;Улица 1905 года;Lucky
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/293886461/;Москва;sale;flat;7;7;5;150.0;446000;66900000;2022;Вторичка Пентхаус;Монолитный;Индивидуальный тепловой пункт;-1;-1;15.0;+79645677432;Марьина роща;1-я Ямская ;4;Марьина Роща;Премиум-квартал JAZZ
