author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
ИНКОМ-Недвижимость;real_estate_agent;https://khimki.cian.ru/sale/flat/294313578/;Химки;sale;flat;2;2;4;143.1;117400;16800000;-1;Вторичка;Панельный;-1;-1;90.0;12.0;+79671668161;"санузел; на втором - три изолированные комнаты";"санузел.
Заезд в поселок через Ленинградское шоссе";2;Сходня;
Наталья Брязгунова;realtor;https://khimki.cian.ru/sale/flat/296960886/;Химки;sale;flat;15;23;4;105.5;179146;18900000;2011;Вторичка;Монолитный;Центральное;-1;-1;11.0;+79684696639;;проспект Мельникова;31;Молжаниново;
Сергей Никонов;realtor;https://khimki.cian.ru/sale/flat/294949238/;Химки;sale;flat;7;24;4;105.5;175355;18500000;2011;Вторичка;Монолитный;Центральное;-1;64.0;11.0;+79660639810;;проспект Мельникова;29;Молжаниново;
Kalinka Group;real_estate_agent;https://khimki.cian.ru/sale/flat/289231751/;Химки;sale;flat;16;26;4;146.0;294520;43000000;2008;Вторичка;Монолитно-кирпичный;Центральное;-1;-1;-1;+79660507434;;Молодежная ;36А;Планерная;Молодежная 36А
МИЭЛЬ;real_estate_agent;https://khimki.cian.ru/sale/flat/296208893/;Химки;sale;flat;7;8;4;146.0;167808;24500000;2017;Вторичка;Кирпичный;Центральное;-1;90.0;38.0;+79652393843;; Береговая;1А;Химки;Берег
Екатерина Боброва;realtor;https://khimki.cian.ru/sale/flat/296711302/;Химки;sale;flat;1;3;-1;202.0;59405;12000000;2009;Вторичка;Кирпичный;Котел/Квартирное отопление;-1;-1;-1;+79660618945;Международный кв-л; Покровская;35;;
Валентина Гончарова;realtor;https://khimki.cian.ru/sale/flat/291504104/;Химки;sale;flat;8;8;4;170.0;499411;84900000;2014;Вторичка;Монолитный;Автономная котельная;-1;120.0;-1;+79096486126;; Заречная;4к3;Планерная;
CENTURY 21;real_estate_agent;https://khimki.cian.ru/sale/flat/296122917/;Химки;sale;flat;15;25;4;103.1;169641;17490000;2008;Вторичка;Панельный;Центральное;-1;62.0;10.0;+79646320509;;Молодежная ;68;Планерная;
Ирина Котурга;realtor;https://khimki.cian.ru/sale/flat/286162077/;Химки;sale;flat;2;25;4;102.4;162109;16600000;2010;Вторичка;Панельный;Центральное;-1;58.0;9.0;+79660470893;;Совхозная ;8;Ховрино;
НДВ;real_estate_agent;https://khimki.cian.ru/sale/flat/278657658/;Химки;sale;flat;25;25;4;200.0;205000;41000000;2019;Вторичка;Монолитный;Центральное;-1;125.0;23.0;+79165727913;;Молодежная ;7к1;Планерная;Планерный
Smolenka Estate;real_estate_agent;https://khimki.cian.ru/sale/flat/284616382/;Химки;sale;flat;1;3;4;257.0;466926;120000000;2010;Вторичка;Кирпичный;Котел/Квартирное отопление;-1;-1;-1;+79660576322;; Олимпийская;8;Планерная;
Самолет Плюс Мытищи;real_estate_agent;https://khimki.cian.ru/sale/flat/294159912/;Химки;sale;flat;6;23;4;105.0;187619;19700000;2009;Вторичка;Монолитный;Центральное;-1;64.0;11.0;+79672091783;мкр. Новые Химки; Горшина;6к2;;
КРАММ;real_estate_agent;https://khimki.cian.ru/sale/flat/290372727/;Химки;sale;flat;15;15;4;94.1;177470;16700000;2017;Вторичка;Монолитный;Центральное;-1;60.0;13.0;+79671207356;; Германа Титова;10;Беломорская;Солнечная система
АэНБИ;real_estate_agent;https://khimki.cian.ru/sale/flat/285033244/;Химки;sale;flat;9;23;4;108.0;180555;19500000;2012;Вторичка;Панельный;Центральное;-1;63.0;11.0;+79099977315;;Совхозная ;10;Ховрино;
Классика;real_estate_agent;https://khimki.cian.ru/sale/flat/286204717/;Химки;sale;flat;5;30;4;106.0;325471;34500000;2017;Вторичка;Монолитный;Индивидуальный тепловой пункт;-1;53.0;45.0;+79660591829;; Кудрявцева;12;Беломорская;Маяк
АЗБУКА НЕДВИЖИМОСТИ;real_estate_agent;https://khimki.cian.ru/sale/flat/295680080/;Химки;sale;flat;5;25;4;99.8;230460;23000000;2005;Вторичка;Монолитный;Центральное;-1;63.0;10.0;+79660614689;мкр. Новые Химки;Молодежная ;50;;
Домовой - Недвижимость;real_estate_agent;https://khimki.cian.ru/sale/flat/295999594/;Химки;sale;flat;1;3;4;262.0;240458;63000000;-1;Вторичка;Монолитно-кирпичный;-1;-1;110.0;70.0;+79660478738;;;11;Молжаниново;Зеленые Холмы ЖК
Leto Estate;real_estate_agent;https://khimki.cian.ru/sale/flat/292494534/;Химки;sale;flat;4;4;4;210.0;261904;55000000;-1;Вторичка;Кирпичный;-1;-1;115.0;90.0;+79660589597;;;;;
Бест на Речном;real_estate_agent;https://khimki.cian.ru/sale/flat/290400935/;Химки;sale;flat;23;25;4;104.0;182692;18999999;2008;Вторичка;Монолитный;Центральное;-1;56.0;10.0;+79067954394;;Молодежная ;60;Планерная;
ПРЕЗИДЕНТ РИЭЛТИ;real_estate_agent;https://khimki.cian.ru/sale/flat/292280027/;Химки;sale;flat;1;4;4;210.0;261904;55000000;-1;Вторичка;-1;-1;-1;-1;-1;+79660560607;детская площадка;удобный заезд с Машкинского шоссе и Вы практически сразу оказываетесь у въезда в комплекс. Асфальтированный подъезд. Респектабельные соседи. Сам комплекс расположен на высоком холме и имеет потрясающие виды на природу Новогорска. Приезжайте на просмотр.;11;Планерная;Зеленые Холмы ЖК
МосСделка;real_estate_agent;https://khimki.cian.ru/sale/flat/295340199/;Химки;sale;flat;1;3;4;201.5;129032;26000000;2009;Вторичка;Кирпичный;Котел/Квартирное отопление;-1;110.0;30.0;+79066103234;; Покровская;35;Химки;
Екатерина Красивская;realtor;https://khimki.cian.ru/sale/flat/276040615/;Химки;sale;flat;4;17;4;121.4;213344;25900000;1999;Вторичка;Кирпичный;Центральное;-1;-1;-1;+79152245469;;Юбилейный проспект;7;Планерная;Дом с часами
СмениКварти.Ру;real_estate_agent;https://khimki.cian.ru/sale/flat/281248021/;Химки;sale;flat;3;5;4;87.6;154109;13500000;1935;Вторичка;Кирпичный;Центральное;-1;62.0;10.0;+79164358937;мкр. Старые Химки; Бурденко;4/13;;
Татьяна Хмель;realtor;https://khimki.cian.ru/sale/flat/296297087/;Химки;sale;flat;2;24;4;115.4;207105;23900000;2005;Вторичка;-1;Центральное;-1;58.0;17.0;+79660546366;; Лавочкина;13к1;Химки;Дубки
Светлана Рябинина;realtor;https://khimki.cian.ru/sale/flat/296311523/;Химки;sale;flat;5;7;4;101.0;143069;14450000;2013;Вторичка;Монолитный;Центральное;-1;-1;-1;+79166317034;Клязьма кв-л; Летчика Ивана Федорова;1;;Город набережных
Виктор Янин;realtor;https://khimki.cian.ru/sale/flat/294001411/;Химки;sale;flat;22;26;4;120.0;240000;28800000;2015;Вторичка;Монолитный;Центральное;-1;70.0;23.0;+79857223925;; Юннатов;11;Химки;Правый берег
Планета-312;real_estate_agent;https://khimki.cian.ru/sale/flat/296710051/;Химки;sale;flat;1;9;4;114.2;113835;13000000;2010;Вторичка;Панельный;Центральное;-1;63.0;13.0;+79096915139;мкр. Подрезково; Жаринова;14;;
Мост;real_estate_agent;https://khimki.cian.ru/sale/flat/296445059/;Химки;sale;flat;6;16;4;186.0;188172;35000000;1999;Вторичка;-1;Центральное;-1;96.0;20.0;+79651079484;; Бабакина;9;Планерная;
Хот Сити;real_estate_agent;https://khimki.cian.ru/sale/flat/291697135/;Химки;sale;flat;12;22;4;103.0;153398;15800000;2006;Вторичка;Монолитный;Центральное;-1;62.0;10.0;+79099967965;;Молодежная ;54;Планерная;
Мост;real_estate_agent;https://khimki.cian.ru/sale/flat/296451775/;Химки;sale;flat;5;29;4;106.0;325471;34500000;2017;Вторичка;Монолитный;Индивидуальный тепловой пункт;-1;73.0;25.0;+79670293439;; Кудрявцева;12;Химки;Маяк
ID 16874575;homeowner;https://khimki.cian.ru/sale/flat/291444277/;Химки;sale;flat;2;5;4;96.0;161458;15500000;1954;Вторичка;Кирпичный;Центральное;-1;-1;-1;+79169297224;; Победы;6/20;Беломорская;
ID 108594419;homeowner;https://khimki.cian.ru/sale/flat/293620834/;Химки;sale;flat;6;7;4;104.0;123557;12850000;2018;Вторичка;-1;-1;-1;80.0;15.0;+79031076874;;проезд Набережный;;Шереметьевская;
ID 434414;unknown;https://khimki.cian.ru/sale/flat/291955749/;Химки;sale;flat;4;8;4;120.6;496683;59900000;2014;Вторичка;Монолитный;Автономная котельная;-1;83.0;-1;+79858661257;; Заречная;1;Молжаниново;
ID 474391;realtor;https://khimki.cian.ru/sale/flat/284022120/;Химки;sale;flat;4;9;4;77.7;144144;11200000;1990;Вторичка;Кирпичный;Центральное;-1;55.0;8.0;+79175216238;мкр. Новые Химки;проспект Мельникова;10;;
ID 13048958;unknown;https://khimki.cian.ru/sale/flat/296771948/;Химки;sale;flat;15;17;4;129.0;282945;36500000;2017;Вторичка;-1;Центральное;-1;-1;10.0;+79670767187;; Кудрявцева;14;Химки;Маяк
ID 220683;unknown;https://khimki.cian.ru/sale/flat/287423244/;Химки;sale;flat;5;5;4;88.8;140765;12500000;1935;Вторичка;Кирпичный;Центральное;-1;62.0;8.0;+79623623250;;Ленинградская ;16;Ховрино;
ID 86161187;homeowner;https://khimki.cian.ru/sale/flat/282834016/;Химки;sale;flat;8;18;4;102.0;150000;15300000;2008;Вторичка;Панельный;Центральное;-1;63.0;10.0;+79162049927;;Молодежная ;70;Планерная;
ID 7509852;realtor;https://khimki.cian.ru/sale/flat/289257893/;Химки;sale;flat;3;5;4;105.4;169829;17900000;2017;Вторичка;Монолитный;Центральное;-1;58.0;13.0;+79660618842;; Загородная;4;Хлебниково;Загородный Квартал
ID 686973;realtor;https://khimki.cian.ru/sale/flat/290890383/;Химки;sale;flat;7;10;4;190.0;105263;20000000;2017;Вторичка;Кирпичный;-1;-1;-1;-1;+79150091993;; Береговая;1А;Шереметьевская;Берег
ID 172391;unknown;https://khimki.cian.ru/sale/flat/294968525/;Химки;sale;flat;5;6;4;216.8;114852;24900000;2014;Вторичка Пентхаус;Монолитный;Центральное;-1;107.0;30.0;+79645664473;;проезд Набережный;7;Шереметьевская;Город набережных
Sadigi Realty;real_estate_agent;https://khimki.cian.ru/sale/flat/294422875/;Химки;sale;flat;22;26;4;128.0;292968;37500000;2015;Вторичка;-1;Центральное;-1;88.0;16.0;+79652530859;; Юннатов;10;Химки;Правый берег
ID 86304479;realtor;https://khimki.cian.ru/sale/flat/278596466/;Химки;sale;flat;4;5;4;125.0;176000;22000000;2013;Вторичка;Монолитный;Центральное;-1;-1;-1;+79852248954;мкр. Сходня; Микояна;10к8;;
ID 10915806;unknown;https://khimki.cian.ru/sale/flat/296044246/;Химки;sale;flat;9;9;4;80.0;156875;12550000;1986;Вторичка;Кирпичный;Центральное;-1;50.0;9.0;+79647795937;; Строителей;4;Химки;
ID 58378650;realtor;https://khimki.cian.ru/sale/flat/294523424/;Химки;sale;flat;2;25;4;86.8;200460;17400000;2011;Вторичка;Монолитный;Центральное;-1;-1;-1;+79671295816;;9 Мая ;12б;Молжаниново;Журавлик
ID 106675260;homeowner;https://khimki.cian.ru/sale/flat/293998799/;Химки;sale;flat;25;25;4;120.0;213333;25600000;2016;Вторичка;Монолитный;Автономная котельная;-1;79.0;22.0;+79856828174;;Молодежная ;78;Молжаниново;Менделеев
ID 13397473;unknown;https://khimki.cian.ru/sale/flat/295266920/;Химки;sale;flat;2;19;4;86.0;173255;14900000;2010;Вторичка;Кирпичный;Центральное;-1;53.0;13.0;+79175334147;;переулок 2-й Чапаевский;8;Сходня;
ИП Усанов А. Б.;real_estate_agent;https://khimki.cian.ru/sale/flat/291749906/;Химки;sale;flat;7;12;4;140.0;184285;25800000;1998;Вторичка;-1;Центральное;-1;91.0;16.0;+79153496587;; Панфилова;2;Химки;
Виталий Борисов;realtor;https://khimki.cian.ru/sale/flat/276918458/;Химки;sale;flat;7;8;4;138.0;326086;45000000;2016;Вторичка;Монолитный;-1;-1;-1;-1;+79175493193;мкр. Новогорск; Ивановская;53к1;;
ID 8362402;homeowner;https://khimki.cian.ru/sale/flat/281598247/;Химки;sale;flat;3;24;4;100.0;156000;15600000;2006;Вторичка;Монолитный;Центральное;-1;64.0;10.0;+79031010567;мкр. Новые Химки;Молодежная ;54;;
ID 105325510;homeowner;https://khimki.cian.ru/sale/flat/293858576/;Химки;sale;flat;1;8;4;210.0;233333;49000000;2014;Вторичка Апартаменты;Монолитный;Автономная котельная;-1;-1;40.0;+79150878895;; Заречная;1;Молжаниново;
ID 284179;homeowner;https://khimki.cian.ru/sale/flat/295315423/;Химки;sale;flat;10;18;4;140.0;265714;37200000;2017;Вторичка;-1;Центральное;-1;65.0;14.0;+79684721651;; Кудрявцева;14;Химки;Маяк
ID 12464852;realtor;https://khimki.cian.ru/sale/flat/282746988/;Химки;sale;flat;22;27;4;120.0;270833;32500000;2014;Вторичка;-1;Центральное;-1;-1;-1;+79855174234;мкр. Новые Химки; Лавочкина;25;;
ID 10338540;unknown;https://khimki.cian.ru/sale/flat/296669346/;Химки;sale;flat;7;25;4;99.7;180541;18000000;2008;Вторичка;Панельный;Центральное;-1;63.0;10.0;+79859689289;;Молодежная ;68;Химки;
ID 52367366;homeowner;https://khimki.cian.ru/sale/flat/258915281/;Химки;sale;flat;3;19;4;100.7;193644;19500000;2007;Вторичка;Монолитный;Центральное;-1;-1;11.0;+79660626621;;Молодежная ;64;Сходненская;
ID 306328;homeowner;https://khimki.cian.ru/sale/flat/279452194/;Химки;sale;flat;15;15;4;92.4;216450;20000000;2017;Вторичка;Монолитный;Центральное;-1;70.0;12.0;+79660528352;; Германа Титова;10;Ховрино;Солнечная система
ID 18178996;unknown;https://khimki.cian.ru/sale/flat/224462470/;Химки;sale;flat;3;9;4;130.0;360769;46900000;2014;Вторичка;Монолитный;Автономная котельная;-1;72.0;21.0;+79660619801;мкр. Новогорск; Заречная;2к1;;
ID 85886377;homeowner;https://khimki.cian.ru/sale/flat/294640430/;Химки;sale;flat;25;25;4;103.0;179611;18500000;2011;Вторичка;Панельный;Центральное;-1;-1;10.0;+79623699516;;Совхозная ;8а;Левобережная;
Людмила Анисимова;realtor;https://khimki.cian.ru/sale/flat/293864776/;Химки;sale;flat;5;6;4;95.2;161764;15400000;2013;Вторичка;Монолитный;Центральное;-1;67.0;20.0;+79623607297;; Летчика Ивана Федорова;1;Шереметьевская;Город набережных
Юлия Зарецкая;realtor;https://khimki.cian.ru/sale/flat/288311999/;Химки;sale;flat;16;25;4;103.8;168593;17500000;2007;Вторичка;Монолитный;Центральное;-1;63.0;10.0;+79164897915;;Молодежная ;64;Сходненская;
ID 91208677;homeowner;https://khimki.cian.ru/sale/flat/277924401/;Химки;sale;flat;6;17;4;103.5;169082;17500000;2013;Вторичка;Панельный;Центральное;-1;70.0;12.0;+79031058483;;Совхозная ;29;Ховрино;
ID 40195864;unknown;https://khimki.cian.ru/sale/flat/272893116/;Химки;sale;flat;8;13;4;101.7;275319;28000000;2002;Вторичка;Кирпичный;Центральное;-1;63.0;14.0;+79645546096;мкр. Новые Химки;проспект Мельникова;2б;;
ID 52473475;homeowner;https://khimki.cian.ru/sale/flat/292597386/;Химки;sale;flat;19;19;4;105.0;219047;23000000;2007;Вторичка;Монолитный;Центральное;-1;78.0;10.0;+79104215889;; Горшина;9к1;Химки;
Наталия Давыдова;realtor;https://khimki.cian.ru/sale/flat/296696545/;Химки;sale;flat;22;26;3;75.5;264900;20000000;2014;Вторичка;Монолитный;Центральное;-1;-1;30.0;+79060440759;мкр. Новые Химки; Бабакина;15;;Парк-тауэр
ID 109876717;homeowner;https://khimki.cian.ru/sale/flat/294991461/;Химки;sale;flat;22;25;3;110.0;227272;25000000;2016;Вторичка;Монолитный;Автономная котельная;-1;80.0;20.0;+79851237081;;Молодежная ;78;Молжаниново;Менделеев
ID 79506958;realtor;https://khimki.cian.ru/sale/flat/294652811/;Химки;sale;flat;22;25;3;83.0;174698;14500000;2007;Вторичка;Панельный;Центральное;-1;-1;-1;+79660269782;мкр. Новые Химки; Горшина;2;;
Городские квартиры;real_estate_agent;https://khimki.cian.ru/sale/flat/292935082/;Химки;sale;flat;22;25;3;101.2;190711;19300000;2016;Вторичка;Монолитный;Автономная котельная;-1;56.0;15.0;+79067741988;;Молодежная ;78;Планерная;Менделеев
Владис;real_estate_agent;https://khimki.cian.ru/sale/flat/295750634/;Химки;sale;flat;22;25;3;107.2;195895;21000000;1500;Вторичка;Монолитный;Центральное;-1;54.0;13.0;+79660769607;; Горшина;5;Беломорская;
Уютный Дом;real_estate_agent;https://khimki.cian.ru/sale/flat/292877239/;Химки;sale;flat;21;26;2;66.1;256429;16950000;2013;Вторичка;Монолитный;Центральное;-1;-1;18.0;+79660504139;;Юбилейный проспект;82А;Молжаниново;Юбилейный 82А
Homeapp;real_estate_agent;https://khimki.cian.ru/sale/flat/296573973/;Химки;sale;flat;5;17;3;91.0;214285;19500000;2016;Вторичка;Блочный;Центральное;-1;50.0;11.0;+79660531406;;9 Мая ;4Ак1;Беломорская;Альфа Центавра
